,Acoerulea,Aduranensis,Aipaensis,Alyrata,Aofficinalis,Athaliana,Atrichopoda,Bdistachyon,Boleracea,Brapa,Bvulgaris,Cannuum,Cclementina,Clanatus,Cmelo,Cpapaya,Crubella,Csativus,Cviolacea,Egrandis,Eguineensis,Esalsugineum,Fvesca,Fxananassa,Gmax,Graimondii,Gsoja,Ljaponicus,Macuminata,Mdomestica,Mesculenta,Mguttatus,Mtruncatula,Nattenuata,Nnucifera,Osativa,Othomaeum,Paxillaris,Phallii,Ppersica,Ptrichocarpa,Pvirgatum,Pvulgaris,Pxbretschneideri,Rchinensis,Roccidentalis,Sbicolor,Sitalica,Slycopersicum,Smelongena,Spolyrhiza,Stuberosum,Sviridis,Tcacao,Vcorymbosum,Vvinifera,Zjujuba,Zmays,Total
OG0009176,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6,1,3,2,73
OG0009177,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,5,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,4,1,1,1,73
OG0009178,1,1,8,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,4,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1,0,3,1,1,1,1,1,1,1,1,2,1,1,1,1,73
OG0009180,2,0,1,0,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,5,2,1,2,2,1,1,0,1,1,1,1,1,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,0,1,1,4,1,1,4,73
OG0009182,1,1,1,0,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,3,1,3,2,3,1,1,2,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,73
OG0009183,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,0,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,4,1,2,1,73
OG0009184,1,1,1,1,0,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,4,1,2,1,1,0,3,1,2,1,1,0,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,73
OG0009185,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,4,1,1,1,73
OG0009186,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,6,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,4,1,73
OG0009187,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,2,1,1,3,3,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,73
OG0009188,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,5,1,1,1,73
OG0009189,1,1,1,1,0,1,1,1,1,2,1,0,1,1,1,1,0,1,1,1,1,1,1,4,2,1,2,0,1,2,1,1,1,1,1,1,1,3,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,4,2,4,1,73
OG0009191,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,1,1,1,1,3,1,1,0,73
OG0009192,1,1,1,1,1,1,1,2,0,2,1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,4,1,0,2,73
OG0009193,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,2,1,3,1,1,1,2,1,3,1,1,5,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,73
OG0009194,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1,1,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,73
OG0009195,1,1,1,3,0,1,1,1,1,1,1,0,1,1,1,0,2,1,1,1,3,1,1,5,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,3,1,1,0,1,1,4,1,1,1,73
OG0009196,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,5,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,0,1,1,1,1,1,2,1,1,1,1,4,1,2,1,73
OG0009197,1,1,2,1,2,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,0,1,1,4,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,73
OG0009198,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,73
OG0009199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,2,2,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,73
OG0009200,1,1,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,2,1,1,7,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,73
OG0009201,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,3,1,2,1,73
OG0009202,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,2,1,2,1,1,3,2,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,73
OG0009203,1,3,1,1,1,1,1,1,2,2,1,0,1,2,1,1,1,1,1,1,2,1,1,4,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,1,1,3,1,1,2,73
OG0009204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,0,1,1,2,2,3,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,8,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,73
OG0009205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,4,2,1,2,2,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,73
OG0009206,1,1,1,1,0,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,3,1,4,1,2,1,73
OG0009207,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,6,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,0,1,1,3,1,1,1,73
OG0009208,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,0,1,1,1,1,2,1,73
OG0009209,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,4,2,2,2,1,1,3,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,73
OG0009210,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,2,2,1,1,6,2,1,2,0,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,0,1,1,4,1,1,1,73
OG0009211,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,3,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,3,1,5,1,1,1,1,1,2,2,0,1,1,3,1,1,1,73
OG0009212,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,3,1,1,1,1,1,1,1,1,1,4,1,1,1,73
OG0009213,1,1,1,1,0,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,4,3,2,4,1,1,1,1,1,1,1,3,1,1,1,1,1,3,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,73
OG0009214,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,1,4,1,3,2,73
OG0009215,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,4,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,0,73
OG0009217,1,1,3,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,7,4,1,0,3,0,1,0,1,3,1,1,2,1,1,1,1,1,1,1,1,2,2,0,1,1,1,1,1,1,2,0,1,1,1,3,1,1,1,73
OG0009218,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,1,4,1,5,1,1,1,1,3,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,73
OG0009221,1,2,1,0,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,73
OG0009223,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,1,1,2,1,1,3,1,1,3,2,1,3,2,1,1,1,1,1,0,1,1,1,1,1,1,2,2,2,1,1,0,1,1,1,3,1,1,1,1,4,1,1,1,73
OG0009224,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,2,2,2,0,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1,4,1,1,2,73
OG0009225,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,1,0,1,1,1,1,3,1,1,2,73
OG0009226,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,0,1,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,0,1,1,2,2,1,1,73
OG0009227,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,0,2,1,3,2,1,2,1,3,2,2,1,1,1,2,1,0,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,73
OG0009228,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,3,1,1,1,2,1,1,1,3,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,73
OG0009229,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,6,1,1,1,73
OG0009231,1,1,1,1,1,1,3,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,73
OG0009232,1,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,3,3,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,0,1,1,4,1,0,1,73
OG0009233,1,1,1,1,1,1,0,1,3,2,1,2,1,1,1,0,1,1,1,1,0,1,1,4,3,1,3,1,1,2,1,1,1,1,1,1,0,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,2,73
OG0009234,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,4,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,0,1,1,4,1,1,1,73
OG0009235,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,6,1,1,1,73
OG0009236,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,4,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,2,1,4,1,2,2,73
OG0009237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,2,3,2,2,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,0,1,1,1,1,1,1,1,0,1,1,6,1,1,1,73
OG0009239,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,2,1,1,2,1,1,1,3,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,0,73
OG0009240,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,2,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,0,1,1,1,1,1,1,3,1,2,1,4,1,1,2,73
OG0009241,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,2,2,1,2,1,1,1,1,1,3,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,7,1,4,1,1,1,1,1,1,73
OG0009242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,3,2,1,1,2,1,1,2,3,1,1,2,1,1,1,1,1,1,1,1,1,3,1,1,1,73
OG0009243,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,1,1,4,1,1,1,73
OG0009244,1,1,1,1,1,1,1,1,6,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,0,1,1,1,1,2,1,1,1,1,1,3,1,1,3,73
OG0009246,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,6,1,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,4,2,1,1,73
OG0009247,1,1,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,3,1,1,1,1,1,1,1,1,2,1,1,1,73
OG0009248,1,1,1,1,1,1,1,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,5,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,0,2,1,1,1,1,1,1,1,1,0,4,1,3,1,73
OG0009249,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,2,73
OG0009251,1,2,3,1,1,1,1,2,2,2,1,0,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,0,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,73
OG0009252,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,4,2,1,2,1,1,1,1,1,1,1,4,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,3,2,1,1,73
OG0009254,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,73
OG0009255,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,5,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,0,1,1,3,2,1,2,73
OG0009256,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,2,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,73
OG0009257,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,1,1,2,1,1,1,1,0,1,1,1,73
OG0009259,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,3,1,0,1,1,7,1,1,1,73
OG0009260,1,1,1,1,1,1,3,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,6,1,1,1,1,1,1,1,1,1,2,1,1,1,73
OG0009261,1,1,1,1,1,1,1,1,4,1,1,2,1,2,1,0,1,1,1,1,1,1,1,3,2,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,1,73
OG0009264,1,1,0,1,3,1,1,1,1,1,1,2,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,0,1,1,3,2,1,1,73
OG0009265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,4,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,73
OG0009266,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,4,1,2,1,73
OG0009267,1,1,0,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,3,2,1,1,4,2,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,1,0,1,1,1,2,1,1,1,0,2,1,3,1,1,1,73
OG0009268,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,0,3,2,1,1,1,1,1,1,1,1,3,1,1,1,73
OG0009269,1,2,1,1,4,0,1,1,0,0,1,1,1,2,1,1,0,1,1,1,1,0,1,3,2,1,2,7,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,73
OG0009270,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,4,2,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,4,1,1,1,73
OG0009271,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,4,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,4,2,1,1,73
OG0009272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,6,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,3,2,2,1,0,1,1,1,1,1,1,1,1,1,1,3,1,1,1,73
OG0009273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1,1,1,1,4,1,1,1,73
OG0009274,1,0,0,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,73
OG0009275,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,2,1,1,4,2,1,1,73
OG0009276,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,2,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,6,1,1,73
OG0009277,1,2,2,1,1,1,1,1,2,2,1,1,1,1,1,0,1,1,1,1,1,1,1,3,2,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,73
OG0009279,0,1,1,1,1,1,1,1,2,2,0,0,1,1,1,2,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,2,0,1,2,1,1,1,2,2,1,2,4,1,1,1,1,1,0,1,1,1,4,1,4,1,73
OG0009282,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,3,5,1,1,1,1,1,2,1,1,1,1,2,1,4,1,0,1,73
OG0009295,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,2,2,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,72
OG0009296,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,0,1,1,2,1,1,3,72
OG0009297,1,1,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,1,2,3,1,1,72
OG0009300,1,1,1,2,1,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,6,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,0,72
OG0009301,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,6,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,3,1,1,1,72
OG0009302,1,1,2,1,2,1,1,1,4,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,72
OG0009303,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,4,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,2,2,2,0,1,1,0,1,2,2,1,0,1,1,3,1,1,1,72
OG0009304,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,4,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,4,1,1,1,72
OG0009305,1,0,0,1,0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,2,1,3,1,72
OG0009306,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,3,1,1,1,72
OG0009307,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,1,0,1,0,1,1,1,1,1,1,1,1,0,1,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,4,1,3,1,72
OG0009308,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,1,2,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0,1,2,1,72
OG0009310,2,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,1,2,3,1,1,1,1,1,1,2,1,1,3,2,1,2,1,1,1,1,1,1,1,0,1,1,3,1,1,3,72
OG0009313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,4,1,1,1,72
OG0009314,4,1,1,1,1,1,1,1,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,0,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,2,1,1,4,1,0,2,72
OG0009315,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,0,1,1,1,1,1,1,1,2,2,1,4,1,1,1,1,1,1,1,1,1,1,3,0,1,1,72
OG0009316,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,0,2,2,1,1,1,2,1,1,1,1,4,1,3,1,72
OG0009317,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,72
OG0009319,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,2,2,1,2,7,2,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,72
OG0009320,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,72
