Orthogroup	gbM	teM	unM	Unclassified	Missing	Total	percent_gbM	percent_teM	percent_unM	percent_Unclassified	percent_Missing	cluster
N0.HOG0004427	6	1	19	19	2	47	0.0521739130434783	0.0178571428571429	0.395833333333333	0.211111111111111	0.0307692307692308	2
N0.HOG0004451	1	2	39	3	3	48	0.0112359550561798	0.0434782608695652	0.735849056603774	0.0416666666666667	0.0483870967741935	3
N0.HOG0004497	6	1	26	11	2	46	0.0779220779220779	0.0192307692307692	0.472727272727273	0.106796116504854	0.0350877192982456	3
N0.HOG0004547	23	1	9	10	0	43	0.333333333333333	0.0131578947368421	0.1875	0.2	0	2
N0.HOG0004589	16	3	10	15	2	46	0.216216216216216	0.0394736842105263	0.192307692307692	0.319148936170213	0.0338983050847458	2
N0.HOG0004620	11	3	28	1	2	45	0.22	0.0526315789473684	0.608695652173913	0.0138888888888889	0.0392156862745098	3
N0.HOG0004627	0	4	33	6	1	44	0	0.0493827160493827	0.75	0.127659574468085	0.0161290322580645	3
N0.HOG0004669	3	3	29	7	3	45	0.0545454545454545	0.0566037735849057	0.58	0.0933333333333333	0.0447761194029851	3
N0.HOG0004724	19	2	8	21	0	50	0.422222222222222	0.0487804878048781	0.177777777777778	0.42	0	1
N0.HOG0004735	0	4	35	3	2	44	0	0.0714285714285714	0.7	0.05	0.0444444444444444	3
N0.HOG0004771	23	1	8	13	0	45	0.315068493150685	0.025	0.177777777777778	0.168831168831169	0	1
N0.HOG0004800	1	3	36	1	0	41	0.0232558139534884	0.0434782608695652	0.73469387755102	0.0217391304347826	0	3
N0.HOG0004894	26	0	10	13	0	49	0.276595744680851	0	0.217391304347826	0.134020618556701	0	2
N0.HOG0004902	3	3	31	7	1	45	0.0545454545454545	0.04	0.659574468085106	0.125	0.0158730158730159	3
N0.HOG0004951	9	2	14	16	5	46	0.195652173913043	0.0289855072463768	0.297872340425532	0.235294117647059	0.119047619047619	2
N0.HOG0004952	4	3	27	19	4	57	0.0952380952380952	0.0545454545454545	0.6	0.316666666666667	0.0615384615384615	3
N0.HOG0005023	21	2	8	14	1	46	0.456521739130435	0.0377358490566038	0.166666666666667	0.229508196721311	0.0158730158730159	1
N0.HOG0005045	2	6	30	9	2	49	0.0434782608695652	0.117647058823529	0.638297872340426	0.108433734939759	0.0357142857142857	3
N0.HOG0005048	3	0	20	22	3	48	0.0416666666666667	0	0.416666666666667	0.44	0.0681818181818182	2
N0.HOG0005055	12	2	24	5	1	44	0.169014084507042	0.0327868852459016	0.489795918367347	0.0510204081632653	0.0217391304347826	3
N0.HOG0005062	26	0	12	7	1	46	0.412698412698413	0	0.266666666666667	0.116666666666667	0.0185185185185185	1
N0.HOG0005082	29	0	7	11	1	48	0.467741935483871	0	0.14	0.186440677966102	0.0185185185185185	1
N0.HOG0005083	17	0	13	9	0	39	0.184782608695652	0	0.276595744680851	0.173076923076923	0	2
N0.HOG0005090	24	0	13	7	2	46	0.252631578947368	0	0.270833333333333	0.104477611940299	0.0357142857142857	1
N0.HOG0005111	11	2	15	18	1	47	0.180327868852459	0.0327868852459016	0.306122448979592	0.36734693877551	0.0192307692307692	2
N0.HOG0005112	31	1	6	6	1	45	0.3875	0.0140845070422535	0.13953488372093	0.0833333333333333	0.0163934426229508	1
N0.HOG0005115	23	1	4	15	1	44	0.302631578947368	0.0212765957446809	0.0851063829787234	0.365853658536585	0.0185185185185185	2
N0.HOG0005127	29	2	5	12	2	50	0.630434782608696	0.0444444444444444	0.102040816326531	0.181818181818182	0.0338983050847458	1
N0.HOG0005199	7	2	25	9	1	44	0.120689655172414	0.0298507462686567	0.543478260869565	0.121621621621622	0.0149253731343284	3
N0.HOG0005230	4	0	33	7	1	45	0.0666666666666667	0	0.767441860465116	0.109375	0.0151515151515152	3
N0.HOG0005256	26	1	9	9	1	46	0.440677966101695	0.0212765957446809	0.166666666666667	0.118421052631579	0.0158730158730159	1
N0.HOG0005295	22	1	3	18	0	44	0.488888888888889	0.0208333333333333	0.0612244897959184	0.36	0	1
N0.HOG0005302	32	2	3	7	0	44	0.507936507936508	0.037037037037037	0.0652173913043478	0.155555555555556	0	1
N0.HOG0005321	3	6	29	4	4	46	0.0731707317073171	0.130434782608696	0.617021276595745	0.0784313725490196	0.0769230769230769	3
N0.HOG0005348	23	3	12	7	0	45	0.425925925925926	0.0714285714285714	0.214285714285714	0.0736842105263158	0	1
N0.HOG0005359	25	0	10	14	1	50	0.555555555555556	0	0.204081632653061	0.254545454545455	0.0185185185185185	1
N0.HOG0005386	11	1	15	16	1	44	0.183333333333333	0.0204081632653061	0.283018867924528	0.262295081967213	0.0181818181818182	2
N0.HOG0005410	0	0	39	1	4	44	0	0	0.829787234042553	0.0163934426229508	0.0555555555555556	3
N0.HOG0005411	6	2	29	3	2	42	0.0909090909090909	0.0303030303030303	0.617021276595745	0.0422535211267606	0.0298507462686567	3
N0.HOG0005413	4	1	31	3	2	41	0.0506329113924051	0.0144927536231884	0.659574468085106	0.0410958904109589	0.0307692307692308	3
N0.HOG0005428	35	0	2	7	2	46	0.507246376811594	0	0.0408163265306122	0.0945945945945946	0.04	1
N0.HOG0005433	9	1	17	16	2	45	0.157894736842105	0.0204081632653061	0.34	0.290909090909091	0.0307692307692308	2
N0.HOG0005465	9	1	11	31	0	52	0.132352941176471	0.0188679245283019	0.22	0.673913043478261	0	2
N0.HOG0005471	26	5	7	7	2	47	0.472727272727273	0.0769230769230769	0.14	0.0886075949367089	0.0294117647058824	1
N0.HOG0005505	14	0	23	11	0	48	0.269230769230769	0	0.410714285714286	0.22	0	3
N0.HOG0005542	31	1	4	5	1	42	0.418918918918919	0.0149253731343284	0.0888888888888889	0.0943396226415094	0.0256410256410256	1
N0.HOG0005577	3	1	35	3	3	45	0.0545454545454545	0.0142857142857143	0.729166666666667	0.0375	0.0576923076923077	3
N0.HOG0005585	36	1	5	4	0	46	0.356435643564356	0.0163934426229508	0.1	0.0833333333333333	0	1
N0.HOG0005588	2	1	34	7	3	47	0.013986013986014	0.0166666666666667	0.723404255319149	0.0945945945945946	0.0405405405405405	3
N0.HOG0005601	12	1	22	8	3	46	0.0839160839160839	0.0151515151515152	0.431372549019608	0.0941176470588235	0.0441176470588235	3
N0.HOG0005659	3	2	25	11	2	43	0.0211267605633803	0.0263157894736842	0.490196078431373	0.189655172413793	0.04	3
N0.HOG0005667	25	2	4	6	2	39	0.3125	0.0327868852459016	0.08	0.13953488372093	0.0444444444444444	1
N0.HOG0005688	14	2	17	13	1	47	0.25	0.0384615384615385	0.320754716981132	0.206349206349206	0.0144927536231884	2
N0.HOG0005697	8	2	22	14	1	47	0.177777777777778	0.0434782608695652	0.44	0.162790697674419	0.015625	2
N0.HOG0005700	7	1	28	8	1	45	0.145833333333333	0.0140845070422535	0.518518518518518	0.0833333333333333	0.0188679245283019	3
N0.HOG0005716	36	0	3	5	1	45	0.36734693877551	0	0.0566037735849057	0.0684931506849315	0.0158730158730159	1
N0.HOG0005722	37	1	2	8	1	49	0.649122807017544	0.0192307692307692	0.0444444444444444	0.133333333333333	0.0196078431372549	1
N0.HOG0005743	5	1	17	23	4	50	0.0892857142857143	0.0153846153846154	0.326923076923077	0.403508771929825	0.0634920634920635	2
N0.HOG0005755	28	1	11	5	3	48	0.56	0.015625	0.229166666666667	0.108695652173913	0.0454545454545455	1
N0.HOG0005784	26	1	9	13	2	51	0.456140350877193	0.0208333333333333	0.1875	0.276595744680851	0.0317460317460317	1
N0.HOG0005804	31	0	6	6	2	45	0.53448275862069	0	0.125	0.0983606557377049	0.0434782608695652	1
N0.HOG0005805	32	1	4	8	1	46	0.542372881355932	0.02	0.08	0.145454545454545	0.0149253731343284	1
N0.HOG0005823	25	0	7	14	1	47	0.3125	0	0.148936170212766	0.254545454545455	0.0217391304347826	1
N0.HOG0005825	23	2	6	18	0	49	0.479166666666667	0.037037037037037	0.115384615384615	0.339622641509434	0	1
N0.HOG0005898	3	1	31	2	3	40	0.0638297872340425	0.0192307692307692	0.659574468085106	0.0294117647058824	0.0666666666666667	3
N0.HOG0005940	29	3	14	7	1	54	0.349397590361446	0.0612244897959184	0.274509803921569	0.107692307692308	0.0222222222222222	1
N0.HOG0005958	35	3	4	3	3	48	0.564516129032258	0.0461538461538462	0.0816326530612245	0.0652173913043478	0.06	1
N0.HOG0005968	23	1	13	6	1	44	0.294871794871795	0.0142857142857143	0.25	0.0869565217391304	0.0163934426229508	1
N0.HOG0005986	8	0	26	7	3	44	0.186046511627907	0	0.52	0.145833333333333	0.0697674418604651	3
N0.HOG0005988	3	3	21	12	3	42	0.0526315789473684	0.0394736842105263	0.39622641509434	0.244897959183673	0.0638297872340425	2
N0.HOG0006003	9	2	28	5	2	46	0.160714285714286	0.04	0.509090909090909	0.0675675675675676	0.0327868852459016	3
N0.HOG0006014	0	1	34	0	5	40	0	0.0204081632653061	0.708333333333333	0	0.106382978723404	3
N0.HOG0006022	15	2	21	9	2	49	0.267857142857143	0.0408163265306122	0.403846153846154	0.113924050632911	0.032258064516129	1
N0.HOG0006086	33	0	6	4	2	45	0.532258064516129	0	0.12	0.0740740740740741	0.0338983050847458	1
N0.HOG0006092	2	4	38	2	3	49	0.0377358490566038	0.0727272727272727	0.745098039215686	0.04	0.06	3
N0.HOG0006110	0	2	37	2	2	43	0	0.032258064516129	0.74	0.0327868852459016	0.037037037037037	3
N0.HOG0006115	24	2	14	13	0	53	0.352941176470588	0.032258064516129	0.304347826086957	0.276595744680851	0	2
N0.HOG0006133	5	4	31	3	1	44	0.0602409638554217	0.0816326530612245	0.659574468085106	0.0625	0.0166666666666667	3
N0.HOG0006161	23	0	11	13	1	48	0.2875	0	0.215686274509804	0.216666666666667	0.0172413793103448	2
N0.HOG0006177	11	1	11	24	0	47	0.261904761904762	0.0175438596491228	0.207547169811321	0.315789473684211	0	2
N0.HOG0006207	29	2	5	11	2	49	0.3625	0.0307692307692308	0.0943396226415094	0.22	0.0363636363636364	1
N0.HOG0006208	14	2	4	21	0	41	0.333333333333333	0.0289855072463768	0.0740740740740741	0.304347826086957	0	1
N0.HOG0006213	19	1	9	15	2	46	0.41304347826087	0.0153846153846154	0.176470588235294	0.294117647058824	0.0327868852459016	1
N0.HOG0006242	17	1	11	18	2	49	0.288135593220339	0.0175438596491228	0.22	0.253521126760563	0.0444444444444444	2
N0.HOG0006243	7	2	18	16	2	45	0.0864197530864197	0.0338983050847458	0.36734693877551	0.197530864197531	0.0465116279069767	2
N0.HOG0006250	1	0	37	4	5	47	0.00666666666666667	0	0.755102040816326	0.0727272727272727	0.078125	3
N0.HOG0006259	34	1	7	3	1	46	0.261538461538462	0.0178571428571429	0.134615384615385	0.046875	0.0192307692307692	1
N0.HOG0006277	27	3	5	12	1	48	0.442622950819672	0.0566037735849057	0.108695652173913	0.266666666666667	0.0208333333333333	1
N0.HOG0006284	20	1	4	19	2	46	0.15625	0.0135135135135135	0.0769230769230769	0.431818181818182	0.0350877192982456	2
N0.HOG0006285	17	1	10	16	1	45	0.161904761904762	0.0175438596491228	0.196078431372549	0.372093023255814	0.0147058823529412	2
N0.HOG0006291	6	2	25	6	3	42	0.109090909090909	0.0416666666666667	0.531914893617021	0.136363636363636	0.0441176470588235	3
N0.HOG0006305	1	3	18	21	1	44	0.0147058823529412	0.0566037735849057	0.327272727272727	0.446808510638298	0.0169491525423729	2
N0.HOG0006306	5	2	12	27	2	48	0.072463768115942	0.037037037037037	0.27906976744186	0.482142857142857	0.0416666666666667	2
N0.HOG0006307	5	0	19	24	2	50	0.087719298245614	0	0.441860465116279	0.32	0.0294117647058824	3
N0.HOG0006309	6	0	16	22	1	45	0.0857142857142857	0	0.326530612244898	0.478260869565217	0.0178571428571429	2
N0.HOG0006321	9	3	28	5	3	48	0.0592105263157895	0.0714285714285714	0.583333333333333	0.111111111111111	0.0666666666666667	3
N0.HOG0006363	17	0	8	22	2	49	0.314814814814815	0	0.170212765957447	0.265060240963855	0.0487804878048781	1
N0.HOG0006370	26	2	8	8	0	44	0.448275862068966	0.0357142857142857	0.150943396226415	0.177777777777778	0	1
N0.HOG0006378	6	3	30	6	2	47	0.105263157894737	0.0517241379310345	0.697674418604651	0.0612244897959184	0.0425531914893617	3
N0.HOG0006405	17	0	4	20	0	41	0.257575757575758	0	0.0851063829787234	0.24390243902439	0	1
N0.HOG0006406	34	0	1	4	1	40	0.343434343434343	0	0.0192307692307692	0.0754716981132075	0.0149253731343284	1
N0.HOG0006435	35	1	6	7	0	49	0.277777777777778	0.0232558139534884	0.117647058823529	0.137254901960784	0	1
N0.HOG0006462	37	0	4	4	1	46	0.402173913043478	0	0.0869565217391304	0.0701754385964912	0.0147058823529412	1
N0.HOG0006490	28	0	11	11	1	51	0.373333333333333	0	0.207547169811321	0.229166666666667	0.015625	2
N0.HOG0006492	34	1	5	8	1	49	0.772727272727273	0.0153846153846154	0.0943396226415094	0.126984126984127	0.0149253731343284	1
N0.HOG0006498	11	1	14	16	1	43	0.244444444444444	0.0153846153846154	0.269230769230769	0.25	0.0175438596491228	2
N0.HOG0006545	21	0	10	13	1	45	0.35	0	0.217391304347826	0.254901960784314	0.0188679245283019	2
N0.HOG0006550	3	4	34	1	3	45	0.0666666666666667	0.0714285714285714	0.739130434782609	0.0181818181818182	0.0491803278688525	3
N0.HOG0006571	21	3	16	7	2	49	0.51219512195122	0.0422535211267606	0.290909090909091	0.0813953488372093	0.0357142857142857	1
N0.HOG0006580	31	0	2	13	2	48	0.233082706766917	0	0.0392156862745098	0.188405797101449	0.0298507462686567	1
N0.HOG0006583	34	2	6	4	1	47	0.430379746835443	0.0277777777777778	0.117647058823529	0.0714285714285714	0.0158730158730159	1
N0.HOG0006601	2	0	35	7	0	44	0.0240963855421687	0	0.686274509803922	0.132075471698113	0	3
N0.HOG0006606	25	1	9	9	1	45	0.225225225225225	0.0161290322580645	0.191489361702128	0.1875	0.0142857142857143	2
N0.HOG0006624	30	1	9	4	1	45	0.714285714285714	0.0212765957446809	0.191489361702128	0.0677966101694915	0.0166666666666667	1
N0.HOG0006628	17	2	16	10	2	47	0.333333333333333	0.04	0.380952380952381	0.15625	0.0357142857142857	1
N0.HOG0006657	34	3	5	9	4	55	0.723404255319149	0.0454545454545455	0.102040816326531	0.145161290322581	0.0701754385964912	1
N0.HOG0006669	2	3	33	5	1	44	0.0238095238095238	0.0576923076923077	0.702127659574468	0.111111111111111	0.0151515151515152	3
N0.HOG0006675	38	4	3	5	0	50	0.612903225806452	0.08	0.0588235294117647	0.0793650793650794	0	1
N0.HOG0006689	3	3	14	25	0	45	0.0285714285714286	0.0652173913043478	0.291666666666667	0.581395348837209	0	2
N0.HOG0006751	5	1	17	25	1	49	0.0746268656716418	0.0142857142857143	0.34	0.357142857142857	0.0181818181818182	2
N0.HOG0006753	5	2	36	3	2	48	0.0684931506849315	0.0408163265306122	0.75	0.0576923076923077	0.0273972602739726	3
N0.HOG0006756	0	0	38	2	2	42	0	0	0.775510204081633	0.0476190476190476	0.032258064516129	3
N0.HOG0006758	4	1	15	27	1	48	0.0540540540540541	0.0222222222222222	0.340909090909091	0.435483870967742	0.0151515151515152	2
N0.HOG0006766	27	1	3	15	3	49	0.529411764705882	0.0151515151515152	0.0576923076923077	0.176470588235294	0.0508474576271186	1
N0.HOG0006767	18	3	5	17	1	44	0.222222222222222	0.0461538461538462	0.102040816326531	0.23943661971831	0.0232558139534884	2
N0.HOG0006768	7	2	11	32	0	52	0.137254901960784	0.0454545454545455	0.215686274509804	0.60377358490566	0	2
N0.HOG0006807	7	1	30	5	2	45	0.112903225806452	0.0175438596491228	0.588235294117647	0.0735294117647059	0.0307692307692308	3
N0.HOG0006815	3	0	25	10	4	42	0.0491803278688525	0	0.581395348837209	0.10752688172043	0.0784313725490196	3
N0.HOG0006825	31	2	4	6	0	43	0.659574468085106	0.0277777777777778	0.08	0.0740740740740741	0	1
N0.HOG0006827	14	4	22	9	1	50	0.132075471698113	0.0666666666666667	0.458333333333333	0.160714285714286	0.015625	2
N0.HOG0006872	11	0	19	11	0	41	0.135802469135802	0	0.395833333333333	0.169230769230769	0	2
N0.HOG0006873	27	2	10	6	1	46	0.28125	0.0416666666666667	0.212765957446809	0.115384615384615	0.0144927536231884	2
N0.HOG0006886	26	1	8	2	3	40	0.366197183098592	0.0196078431372549	0.163265306122449	0.0444444444444444	0.0454545454545455	1
N0.HOG0006940	4	2	32	5	2	45	0.0740740740740741	0.0289855072463768	0.666666666666667	0.121951219512195	0.0384615384615385	3
N0.HOG0006960	8	1	19	17	2	47	0.119402985074627	0.0192307692307692	0.41304347826087	0.257575757575758	0.0357142857142857	2
N0.HOG0006980	0	3	33	6	2	44	0	0.0441176470588235	0.647058823529412	0.107142857142857	0.0294117647058824	3
N0.HOG0006981	3	2	34	2	3	44	0.046875	0.0344827586206897	0.653846153846154	0.0317460317460317	0.0416666666666667	3
N0.HOG0006983	2	1	34	3	2	42	0.0294117647058824	0.0161290322580645	0.693877551020408	0.0625	0.0377358490566038	3
N0.HOG0007014	24	1	8	14	0	47	0.342857142857143	0.0125	0.153846153846154	0.297872340425532	0	1
N0.HOG0007091	21	0	5	19	1	46	0.190909090909091	0	0.104166666666667	0.38	0.0192307692307692	2
N0.HOG0007102	16	0	9	17	0	42	0.285714285714286	0	0.176470588235294	0.333333333333333	0	2
N0.HOG0007130	13	2	24	5	2	46	0.236363636363636	0.0392156862745098	0.5	0.0657894736842105	0.0384615384615385	3
N0.HOG0007141	25	2	5	13	1	46	0.324675324675325	0.0416666666666667	0.104166666666667	0.178082191780822	0.0151515151515152	1
N0.HOG0007152	3	12	27	0	1	43	0.0638297872340425	0.260869565217391	0.529411764705882	0	0.0185185185185185	3
N0.HOG0007162	14	0	16	12	2	44	0.264150943396226	0	0.340425531914894	0.24	0.0344827586206897	2
N0.HOG0007180	1	0	37	1	3	42	0.0147058823529412	0	0.787234042553192	0.0166666666666667	0.05	3
N0.HOG0007237	8	0	22	13	2	45	0.0645161290322581	0	0.423076923076923	0.245283018867925	0.032258064516129	2
N0.HOG0007283	27	0	6	10	2	45	0.509433962264151	0	0.12	0.217391304347826	0.0392156862745098	1
N0.HOG0007284	26	0	4	14	0	44	0.388059701492537	0	0.0727272727272727	0.177215189873418	0	1
N0.HOG0007324	12	0	21	12	2	47	0.230769230769231	0	0.42	0.222222222222222	0.0344827586206897	3
N0.HOG0007341	9	4	6	27	2	48	0.0714285714285714	0.0754716981132075	0.122448979591837	0.529411764705882	0.0425531914893617	2
N0.HOG0007352	16	2	16	14	1	49	0.136752136752137	0.0273972602739726	0.290909090909091	0.233333333333333	0.0166666666666667	2
N0.HOG0007354	8	1	24	7	1	41	0.153846153846154	0.0192307692307692	0.5	0.109375	0.0169491525423729	3
N0.HOG0007359	5	0	24	11	2	42	0.102040816326531	0	0.48	0.183333333333333	0.0303030303030303	2
N0.HOG0007362	12	1	9	25	1	48	0.19672131147541	0.0185185185185185	0.2	0.5	0.0217391304347826	2
N0.HOG0007418	29	0	4	14	1	48	0.408450704225352	0	0.0754716981132075	0.215384615384615	0.0181818181818182	1
N0.HOG0007433	37	1	5	5	1	49	0.596774193548387	0.012987012987013	0.106382978723404	0.111111111111111	0.0204081632653061	1
N0.HOG0007467	33	1	3	8	1	46	0.44	0.0161290322580645	0.0545454545454545	0.148148148148148	0.0222222222222222	1
N0.HOG0007468	8	0	10	20	1	39	0.115942028985507	0	0.212765957446809	0.350877192982456	0.0151515151515152	2
N0.HOG0007469	25	2	8	15	1	51	0.333333333333333	0.0434782608695652	0.163265306122449	0.157894736842105	0.0169491525423729	1
N0.HOG0007476	6	1	31	4	3	45	0.0681818181818182	0.0227272727272727	0.607843137254902	0.0869565217391304	0.0405405405405405	3
N0.HOG0007504	11	1	30	3	1	46	0.180327868852459	0.0212765957446809	0.638297872340426	0.0697674418604651	0.015625	3
N0.HOG0007562	6	1	23	6	3	39	0.130434782608696	0.0181818181818182	0.469387755102041	0.105263157894737	0.0526315789473684	3
N0.HOG0007564	35	1	5	8	1	50	0.636363636363636	0.0131578947368421	0.1	0.173913043478261	0.0158730158730159	1
N0.HOG0007579	2	2	29	4	2	39	0.0465116279069767	0.0392156862745098	0.58	0.0563380281690141	0.0317460317460317	3
N0.HOG0007593	4	3	31	2	5	45	0.0833333333333333	0.0588235294117647	0.63265306122449	0.0317460317460317	0.087719298245614	3
N0.HOG0007608	29	1	6	5	2	43	0.659090909090909	0.0136986301369863	0.122448979591837	0.0471698113207547	0.0357142857142857	1
N0.HOG0007624	24	0	7	14	1	46	0.369230769230769	0	0.142857142857143	0.179487179487179	0.0172413793103448	1
N0.HOG0007629	25	0	8	11	0	44	0.520833333333333	0	0.153846153846154	0.104761904761905	0	1
N0.HOG0007633	11	1	17	17	1	47	0.169230769230769	0.012987012987013	0.369565217391304	0.326923076923077	0.015625	2
N0.HOG0007644	26	2	5	12	1	46	0.242990654205607	0.0298507462686567	0.0961538461538462	0.15	0.0227272727272727	1
N0.HOG0007663	24	0	10	9	1	44	0.226415094339623	0	0.204081632653061	0.1125	0.0212765957446809	2
N0.HOG0007680	0	2	38	3	1	44	0	0.0416666666666667	0.775510204081633	0.0333333333333333	0.0172413793103448	3
N0.HOG0007688	21	0	13	10	2	46	0.216494845360825	0	0.302325581395349	0.149253731343284	0.04	2
N0.HOG0007706	22	0	5	18	1	46	0.372881355932203	0	0.113636363636364	0.264705882352941	0.0158730158730159	1
N0.HOG0007708	18	2	7	24	0	51	0.321428571428571	0.0454545454545455	0.142857142857143	0.461538461538462	0	2
N0.HOG0007730	6	0	12	31	1	50	0.136363636363636	0	0.244897959183673	0.348314606741573	0.0188679245283019	2
N0.HOG0007756	23	2	13	11	2	51	0.442307692307692	0.0294117647058824	0.25	0.189655172413793	0.037037037037037	1
N0.HOG0007761	35	2	4	7	0	48	0.795454545454545	0.0487804878048781	0.0888888888888889	0.145833333333333	0	1
N0.HOG0007770	12	1	11	18	3	45	0.148148148148148	0.0185185185185185	0.224489795918367	0.333333333333333	0.0517241379310345	2
N0.HOG0007779	18	1	17	9	2	47	0.333333333333333	0.0149253731343284	0.395348837209302	0.173076923076923	0.0465116279069767	1
N0.HOG0007801	27	1	5	9	1	43	0.341772151898734	0.0204081632653061	0.111111111111111	0.0957446808510638	0.0158730158730159	1
N0.HOG0007806	30	7	9	11	1	58	0.405405405405405	0.148936170212766	0.166666666666667	0.146666666666667	0.0196078431372549	1
N0.HOG0007810	16	0	20	8	0	44	0.142857142857143	0	0.384615384615385	0.0860215053763441	0	3
N0.HOG0007829	6	1	25	5	2	39	0.103448275862069	0.0161290322580645	0.520833333333333	0.072463768115942	0.0338983050847458	3
N0.HOG0007850	15	1	12	16	3	47	0.234375	0.012987012987013	0.24	0.19047619047619	0.0652173913043478	2
N0.HOG0007858	19	1	16	9	1	46	0.267605633802817	0.0149253731343284	0.32	0.183673469387755	0.0188679245283019	2
N0.HOG0007862	0	1	28	15	3	47	0	0.0158730158730159	0.56	0.194805194805195	0.0491803278688525	3
N0.HOG0007872	11	0	10	24	0	45	0.215686274509804	0	0.212765957446809	0.285714285714286	0	2
N0.HOG0007882	33	0	4	4	2	43	0.347368421052632	0	0.0888888888888889	0.0754716981132075	0.027027027027027	1
N0.HOG0007885	23	2	6	17	2	50	0.359375	0.04	0.125	0.246376811594203	0.0327868852459016	1
N0.HOG0007894	3	2	30	9	2	46	0.0535714285714286	0.027027027027027	0.6	0.152542372881356	0.0298507462686567	3
N0.HOG0007917	2	1	20	24	2	49	0.0454545454545455	0.015625	0.4	0.452830188679245	0.0333333333333333	2
N0.HOG0007922	13	2	16	17	0	48	0.302325581395349	0.0298507462686567	0.313725490196078	0.361702127659574	0	2
N0.HOG0007968	7	0	12	24	1	44	0.12962962962963	0	0.25531914893617	0.521739130434783	0.0147058823529412	2
N0.HOG0007980	5	0	27	10	0	42	0.108695652173913	0	0.519230769230769	0.188679245283019	0	3
N0.HOG0007982	0	3	35	3	2	43	0	0.05	0.673076923076923	0.0379746835443038	0.0377358490566038	3
N0.HOG0008010	20	2	12	11	4	49	0.232558139534884	0.04	0.25	0.211538461538462	0.0634920634920635	2
N0.HOG0008013	25	0	10	9	1	45	0.390625	0	0.196078431372549	0.214285714285714	0.0172413793103448	1
N0.HOG0008014	14	2	14	15	1	46	0.197183098591549	0.03125	0.291666666666667	0.202702702702703	0.0166666666666667	2
N0.HOG0008033	5	0	18	21	0	44	0.072463768115942	0	0.391304347826087	0.338709677419355	0	2
N0.HOG0008036	16	0	19	9	2	46	0.155339805825243	0	0.41304347826087	0.111111111111111	0.0327868852459016	3
N0.HOG0008054	34	4	2	5	2	47	0.492753623188406	0.0655737704918033	0.0408163265306122	0.0892857142857143	0.0307692307692308	1
N0.HOG0008056	15	3	11	15	3	47	0.3125	0.0491803278688525	0.229166666666667	0.357142857142857	0.0535714285714286	2
N0.HOG0008086	13	3	24	9	5	54	0.220338983050847	0.05	0.470588235294118	0.173076923076923	0.0746268656716418	3
N0.HOG0008087	7	2	9	30	1	49	0.106060606060606	0.0273972602739726	0.169811320754717	0.46875	0.0149253731343284	2
N0.HOG0008089	1	0	28	17	1	47	0.0136986301369863	0	0.595744680851064	0.274193548387097	0.0158730158730159	3
N0.HOG0008099	24	1	16	6	1	48	0.48	0.02	0.347826086956522	0.103448275862069	0.0238095238095238	1
N0.HOG0008139	31	0	5	8	2	46	0.63265306122449	0	0.104166666666667	0.102564102564103	0.04	1
N0.HOG0008155	16	1	17	11	1	46	0.280701754385965	0.0158730158730159	0.369565217391304	0.196428571428571	0.02	2
N0.HOG0008159	0	3	35	4	2	44	0	0.0555555555555556	0.74468085106383	0.05	0.0333333333333333	3
N0.HOG0008168	20	0	16	6	1	43	0.425531914893617	0	0.333333333333333	0.117647058823529	0.0153846153846154	1
N0.HOG0008182	8	0	35	1	2	46	0.103896103896104	0	0.729166666666667	0.0196078431372549	0.0327868852459016	3
N0.HOG0008211	31	0	5	9	1	46	0.62	0	0.104166666666667	0.176470588235294	0.0217391304347826	1
N0.HOG0008219	1	0	36	3	7	47	0.0138888888888889	0	0.75	0.0612244897959184	0.148936170212766	3
N0.HOG0008226	4	0	22	21	1	48	0.0769230769230769	0	0.448979591836735	0.235955056179775	0.0169491525423729	2
N0.HOG0008234	13	1	13	17	4	48	0.194029850746269	0.0151515151515152	0.254901960784314	0.23943661971831	0.0655737704918033	2
N0.HOG0008238	0	1	40	2	3	46	0	0.0263157894736842	0.833333333333333	0.021978021978022	0.0576923076923077	3
N0.HOG0008241	3	1	21	19	5	49	0.0612244897959184	0.0149253731343284	0.488372093023256	0.188118811881188	0.0909090909090909	3
N0.HOG0008260	22	0	15	7	1	45	0.318840579710145	0	0.283018867924528	0.148936170212766	0.0238095238095238	1
N0.HOG0008265	4	0	22	20	2	48	0.0606060606060606	0	0.458333333333333	0.27027027027027	0.0425531914893617	2
N0.HOG0008275	32	4	7	8	1	52	0.205128205128205	0.0555555555555556	0.142857142857143	0.121212121212121	0.0158730158730159	2
N0.HOG0008280	2	3	14	30	1	50	0.0392156862745098	0.0517241379310345	0.311111111111111	0.476190476190476	0.0175438596491228	2
N0.HOG0008281	6	3	25	9	4	47	0.113207547169811	0.0434782608695652	0.471698113207547	0.214285714285714	0.0540540540540541	2
N0.HOG0008288	27	2	4	6	2	41	0.509433962264151	0.0363636363636364	0.0909090909090909	0.0833333333333333	0.0307692307692308	1
N0.HOG0008292	28	1	5	10	1	45	0.217054263565891	0.0181818181818182	0.111111111111111	0.217391304347826	0.0238095238095238	2
N0.HOG0008297	7	1	32	6	1	47	0.0769230769230769	0.0149253731343284	0.60377358490566	0.125	0.0238095238095238	3
N0.HOG0008314	14	2	11	19	2	48	0.184210526315789	0.0289855072463768	0.261904761904762	0.404255319148936	0.0327868852459016	2
